SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,School Administrative Support Staff,660.87,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,School administrators,492.73,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,School Counselors,0.00,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Secondary School Counselors,246.58,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Secondary Teachers,2736.44,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Student Support Services Staff,987.62,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Ungraded Teachers,2124.47,Category Set A,Reported
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Guidance Counselors,438.04,Derived - Major Staffing Category,Derived
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,LEA Staff,858.33,Derived - Major Staffing Category,Derived
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Other Staff,2002.06,Derived - Major Staffing Category,Derived
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,School Staff,6563.34,Derived - Major Staffing Category,Derived
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,Teachers,8186.57,Derived - Major Staffing Category,Derived
2016-2017,50,VERMONT,VT,Vermont Agency of Education,01,No Category Codes,18048.34,Education Unit Total,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,All Other Support Staff,38457.97,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary School Counselors,1318.02,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary Teachers,35617.35,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1906.95,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Kindergarten Teachers,4449.01,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrative Support Staff,4357.66,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrators,1866.67,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Librarians/media specialists,1806.90,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Library/Media Support Staff,1677.64,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Missing,,Category Set A,Not reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Paraprofessionals/Instructional Aides,18615.77,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Pre-kindergarten Teachers,2088.33,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,School Administrative Support Staff,6973.83,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,School administrators,4269.87,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,School Counselors,182.10,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary School Counselors,2062.62,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary Teachers,49472.89,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Student Support Services Staff,4967.57,Category Set A,Reported
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Guidance Counselors,3562.74,Derived - Major Staffing Category,Derived
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Staff,8131.28,Derived - Major Staffing Category,Derived
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Other Staff,38457.97,Derived - Major Staffing Category,Derived
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,School Staff,38311.58,Derived - Major Staffing Category,Derived
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,Teachers,91627.58,Derived - Major Staffing Category,Derived
2016-2017,51,VIRGINIA,VA,Virginia Department of Education,01,No Category Codes,180091.2,Education Unit Total,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,All Other Support Staff,2233.09,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary School Counselors,710.62,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary Teachers,26953.04,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,3401.28,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Kindergarten Teachers,4795.67,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrative Support Staff,3268.61,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrators,1281.58,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Librarians/media specialists,1126.71,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Library/Media Support Staff,0.00,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Missing,,Category Set A,Not reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Paraprofessionals/Instructional Aides,10607.71,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Pre-kindergarten Teachers,493.09,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Administrative Support Staff,4885.63,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School administrators,3371.33,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary School Counselors,1496.10,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary Teachers,24506.83,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Student Support Services Staff,3487.22,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Ungraded Teachers,2066.64,Category Set A,Reported
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Guidance Counselors,2206.72,Derived - Major Staffing Category,Derived
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Staff,7951.47,Derived - Major Staffing Category,Derived
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Other Staff,2233.09,Derived - Major Staffing Category,Derived
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Staff,23478.60,Derived - Major Staffing Category,Derived
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Teachers,58815.27,Derived - Major Staffing Category,Derived
2016-2017,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,No Category Codes,94685.15,Education Unit Total,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,All Other Support Staff,8555.66,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary School Counselors,266.70,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary Teachers,7574.82,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,409.50,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Kindergarten Teachers,1018.90,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrative Support Staff,1377.50,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrators,917.51,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Librarians/media specialists,271.39,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Library/Media Support Staff,,Category Set A,Missing
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Missing,,Category Set A,Not reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Paraprofessionals/Instructional Aides,3595.79,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Pre-kindergarten Teachers,574.70,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Administrative Support Staff,483.55,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School administrators,29.50,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Counselors,0.00,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary School Counselors,462.00,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary Teachers,10166.58,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Student Support Services Staff,1159.61,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Ungraded Teachers,21.20,Category Set A,Reported
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Guidance Counselors,728.70,Derived - Major Staffing Category,Derived
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Staff,2704.51,Derived - Major Staffing Category,Derived
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Other Staff,8555.66,Derived - Major Staffing Category,Derived
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Staff,5539.84,Derived - Major Staffing Category,Derived
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Teachers,19356.20,Derived - Major Staffing Category,Derived
2016-2017,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,No Category Codes,36884.91,Education Unit Total,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,All Other Support Staff,19685.78,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary School Counselors,712.56,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary Teachers,23891.26,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1207.26,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Kindergarten Teachers,3093.74,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrative Support Staff,2920.33,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrators,1139.73,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Librarians/media specialists,957.99,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Library/Media Support Staff,697.45,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Missing,,Category Set A,Not reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Paraprofessionals/Instructional Aides,9844.33,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Pre-kindergarten Teachers,2443.52,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Administrative Support Staff,3721.07,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School administrators,2606.31,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Counselors,101.94,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary School Counselors,1177.34,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary Teachers,29125.28,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Student Support Services Staff,9361.85,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Ungraded Teachers,457.09,Category Set A,Reported
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Guidance Counselors,1991.84,Derived - Major Staffing Category,Derived
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Staff,5267.32,Derived - Major Staffing Category,Derived
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Other Staff,19685.78,Derived - Major Staffing Category,Derived
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Staff,27189.00,Derived - Major Staffing Category,Derived
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Teachers,59010.89,Derived - Major Staffing Category,Derived
2016-2017,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,No Category Codes,113144.8,Education Unit Total,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,All Other Support Staff,3175.98,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Elementary School Counselors,89.61,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Elementary Teachers,3602.87,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Instructional Coordinators and Supervisors to the Staff,355.16,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Kindergarten Teachers,458.54,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrative Support Staff,488.58,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrators,395.31,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Librarians/media specialists,106.71,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Library/Media Support Staff,368.01,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Missing,,Category Set A,Not reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Paraprofessionals/Instructional Aides,2403.11,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Pre-kindergarten Teachers,27.68,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,School Administrative Support Staff,620.52,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,School administrators,379.10,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,School Counselors,0.00,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Secondary School Counselors,185.16,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Secondary Teachers,3416.56,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Student Support Services Staff,860.01,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Guidance Counselors,274.77,Derived - Major Staffing Category,Derived
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,LEA Staff,1239.05,Derived - Major Staffing Category,Derived
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Other Staff,3175.98,Derived - Major Staffing Category,Derived
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,School Staff,4737.46,Derived - Major Staffing Category,Derived
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,Teachers,7505.65,Derived - Major Staffing Category,Derived
2016-2017,56,WYOMING,WY,Wyoming Department of Education,01,No Category Codes,16932.91,Education Unit Total,Reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,All Other Support Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary School Counselors,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary Teachers,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Kindergarten Teachers,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrators,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Librarians/media specialists,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Library/Media Support Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Missing,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Administrative Support Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School administrators,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Counselors,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary School Counselors,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary Teachers,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Student Support Services Staff,,Category Set A,Not reported
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Guidance Counselors,0.00,Derived - Major Staffing Category,Derived
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Other Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Teachers,0.00,Derived - Major Staffing Category,Derived
2016-2017,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,No Category Codes,,Education Unit Total,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrators,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Missing,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School administrators,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Counselors,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Student Support Services Staff,,Category Set A,Not reported
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Guidance Counselors,0.00,Derived - Major Staffing Category,Derived
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Other Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Teachers,0.00,Derived - Major Staffing Category,Derived
2016-2017,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,All Other Support Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Elementary School Counselors,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Elementary Teachers,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Kindergarten Teachers,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,LEA Administrative Support Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,LEA Administrators,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Librarians/media specialists,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Library/Media Support Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Missing,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,School Administrative Support Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,School administrators,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,School Counselors,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Secondary School Counselors,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Secondary Teachers,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Student Support Services Staff,,Category Set A,Not reported
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Guidance Counselors,0.00,Derived - Major Staffing Category,Derived
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,LEA Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Other Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,School Staff,0.00,Derived - Major Staffing Category,Derived
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,Teachers,0.00,Derived - Major Staffing Category,Derived
2016-2017,63,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DA,Department of Defense Education Activity,01,No Category Codes,,Education Unit Total,Not reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,96.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,28.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,1042.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,131.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,77.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,259.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,44.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,40.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,7.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,615.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,35.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,169.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,School administrators,96.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2016-2017,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,57.00,Category Set A,Reported
2016-2017,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,1135.00,Category Set A,Reported
