SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,46211.75,Derived - Major Staffing Category,Derived
2023-2024,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,59181.41,Derived - Major Staffing Category,Derived
2023-2024,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,128523.70,Education Unit Total,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,All Other Support Staff,12137.16,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary School Counselors,504.08,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary Teachers,14113.62,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,834.30,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1665.55,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2121.52,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrators,1046.50,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Librarians/media specialists,722.32,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,54.41,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,8282.17,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,681.61,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,2783.49,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School administrators,2158.70,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Psychologists,41.14,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary School Counselors,664.29,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary Teachers,14004.81,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),3744.34,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Ungraded Teachers,3228.85,Category Set A,Reported
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Guidance Counselors,1168.37,Derived - Major Staffing Category,Derived
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Staff,4002.32,Derived - Major Staffing Category,Derived
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Other Staff,12137.16,Derived - Major Staffing Category,Derived
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Staff,17786.57,Derived - Major Staffing Category,Derived
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Teachers,33694.44,Derived - Major Staffing Category,Derived
2023-2024,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,No Category Codes,68788.86,Education Unit Total,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,20180.44,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1191.66,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,29362.42,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1713.99,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4082.03,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,6068.69,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,923.04,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Librarians/media specialists,1306.60,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Library/Media Support Staff,64.10,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Paraprofessionals/Instructional Aides,14931.92,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Pre-kindergarten Teachers,2612.56,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Administrative Support Staff,188.36,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School administrators,3729.85,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Counselors,1162.41,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Psychologists,483.09,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary School Counselors,656.86,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary Teachers,33728.51,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Student Support Services Staff (w/o Psychology),6481.71,Category Set A,Reported
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,3010.93,Derived - Major Staffing Category,Derived
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,8705.72,Derived - Major Staffing Category,Derived
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Other Staff,20180.44,Derived - Major Staffing Category,Derived
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Staff,27185.63,Derived - Major Staffing Category,Derived
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Teachers,69785.52,Derived - Major Staffing Category,Derived
2023-2024,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,No Category Codes,128868.24,Education Unit Total,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,All Other Support Staff,4813.20,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary School Counselors,336.73,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary Teachers,6875.09,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,247.19,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Kindergarten Teachers,656.38,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrative Support Staff,52.47,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrators,577.24,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Librarians/media specialists,343.56,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Library/Media Support Staff,,Category Set A,Missing
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Missing,,Category Set A,Not reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Paraprofessionals/Instructional Aides,2842.51,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Pre-kindergarten Teachers,34.05,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,School Administrative Support Staff,0.00,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,School administrators,550.44,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,School Counselors,2.00,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,School Psychologists,152.41,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary School Counselors,177.51,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary Teachers,3240.32,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Student Support Services Staff (w/o Psychology),713.36,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Ungraded Teachers,22.44,Category Set A,Reported
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Guidance Counselors,516.24,Derived - Major Staffing Category,Derived
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Staff,876.90,Derived - Major Staffing Category,Derived
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Other Staff,4813.20,Derived - Major Staffing Category,Derived
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,School Staff,4602.28,Derived - Major Staffing Category,Derived
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,Teachers,10828.28,Derived - Major Staffing Category,Derived
2023-2024,30,MONTANA,MT,Montana Office of Public Instruction,01,No Category Codes,21636.90,Education Unit Total,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,All Other Support Staff,9117.91,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary School Counselors,557.02,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary Teachers,13159.69,Category Set A,Imputation
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Instructional Coordinators and Supervisors to the Staff,718.82,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Kindergarten Teachers,1392.31,Category Set A,Imputation
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrative Support Staff,1233.81,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrators,925.86,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Librarians/media specialists,526.35,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Library/Media Support Staff,378.71,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Paraprofessionals/Instructional Aides,7286.04,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Pre-kindergarten Teachers,916.22,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,School Administrative Support Staff,1748.77,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,School administrators,1183.26,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,School Psychologists,368.62,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary School Counselors,434.91,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary Teachers,8584.04,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Student Support Services Staff (w/o Psychology),1549.76,Category Set A,Reported
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,991.93,Derived - Major Staffing Category,Derived
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2878.49,Derived - Major Staffing Category,Derived
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,9117.91,Derived - Major Staffing Category,Derived
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,13041.51,Derived - Major Staffing Category,Derived
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,24052.26,Derived - Major Staffing Category,Derived
2023-2024,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,50082.10,Education Unit Total,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,9536.00,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,315.50,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,8187.55,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2001.30,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,1313.00,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,1590.50,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,75.90,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,367.50,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,429.00,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,7198.00,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,193.00,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,2976.50,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,School administrators,1638.80,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,91.35,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,School Psychologists,250.80,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Secondary School Counselors,648.50,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Secondary Teachers,8689.34,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Student Support Services Staff (w/o Psychology),460.15,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Ungraded Teachers,4150.07,Category Set A,Reported
2023-2024,32,NEVADA,NV,Nevada Department of Education,01,Guidance Counselors,1055.35,Derived - Major Staffing Category,Derived
