SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Teachers,8316.97,Derived - Major Staffing Category,Derived
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,No Category Codes,18232.87,Education Unit Total,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,All Other Support Staff,39410.32,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary School Counselors,1374.65,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary Teachers,30639.85,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1982.45,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Kindergarten Teachers,4539.84,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrative Support Staff,4539.02,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrators,1925.05,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Librarians/media specialists,1791.53,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Library/Media Support Staff,1716.73,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Paraprofessionals/Instructional Aides,20134.04,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Pre-kindergarten Teachers,2201.56,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,School Administrative Support Staff,7037.99,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,School administrators,4356.89,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,School Counselors,205.05,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary School Counselors,2152.45,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary Teachers,49592.34,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Student Support Services Staff,12258.31,Category Set A,Reported
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Guidance Counselors,3732.15,Derived - Major Staffing Category,Derived
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Staff,8446.52,Derived - Major Staffing Category,Derived
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Other Staff,39410.32,Derived - Major Staffing Category,Derived
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,School Staff,47295.49,Derived - Major Staffing Category,Derived
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,Teachers,86973.59,Derived - Major Staffing Category,Derived
2018-2019,51,VIRGINIA,VA,Virginia Department of Education,01,No Category Codes,185858.1,Education Unit Total,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,All Other Support Staff,2605.40,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary School Counselors,823.43,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary Teachers,28450.18,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,4051.65,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Kindergarten Teachers,5184.10,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrative Support Staff,3424.23,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrators,1461.08,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Librarians/media specialists,1031.83,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Library/Media Support Staff,0.00,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Missing,,Category Set A,Not reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Paraprofessionals/Instructional Aides,13575.05,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Pre-kindergarten Teachers,545.24,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Administrative Support Staff,5060.15,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School administrators,3597.28,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary School Counselors,1595.59,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary Teachers,25486.76,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Student Support Services Staff,3877.29,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Ungraded Teachers,2171.13,Category Set A,Reported
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Guidance Counselors,2419.02,Derived - Major Staffing Category,Derived
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Staff,8936.96,Derived - Major Staffing Category,Derived
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Other Staff,2605.40,Derived - Major Staffing Category,Derived
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Staff,27141.60,Derived - Major Staffing Category,Derived
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Teachers,61837.41,Derived - Major Staffing Category,Derived
2018-2019,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,No Category Codes,102940.4,Education Unit Total,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,All Other Support Staff,8366.80,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary School Counselors,268.91,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary Teachers,8263.09,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,372.08,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Kindergarten Teachers,984.50,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrative Support Staff,1329.05,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrators,831.19,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Librarians/media specialists,223.24,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Paraprofessionals/Instructional Aides,3601.68,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Pre-kindergarten Teachers,571.55,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Administrative Support Staff,465.66,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School administrators,1135.75,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Counselors,,Category Set A,Not reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary School Counselors,464.08,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary Teachers,9069.86,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Student Support Services Staff,1170.00,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Ungraded Teachers,22.60,Category Set A,Reported
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Guidance Counselors,732.99,Derived - Major Staffing Category,Derived
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Staff,2532.32,Derived - Major Staffing Category,Derived
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Other Staff,8366.80,Derived - Major Staffing Category,Derived
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Staff,6596.33,Derived - Major Staffing Category,Derived
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Teachers,18911.60,Derived - Major Staffing Category,Derived
2018-2019,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,No Category Codes,37140.04,Education Unit Total,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,All Other Support Staff,18673.77,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary School Counselors,798.56,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary Teachers,24189.95,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1328.14,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Kindergarten Teachers,3052.85,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrative Support Staff,2799.44,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrators,1189.49,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Librarians/media specialists,923.46,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Library/Media Support Staff,689.29,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Missing,,Category Set A,Not reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Paraprofessionals/Instructional Aides,10246.83,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Pre-kindergarten Teachers,2733.28,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Administrative Support Staff,3718.54,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School administrators,2690.56,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Counselors,95.99,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary School Counselors,1179.01,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary Teachers,29102.80,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Student Support Services Staff,9545.13,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Ungraded Teachers,404.77,Category Set A,Reported
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Guidance Counselors,2073.56,Derived - Major Staffing Category,Derived
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Staff,5317.07,Derived - Major Staffing Category,Derived
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Other Staff,18673.77,Derived - Major Staffing Category,Derived
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Staff,27813.81,Derived - Major Staffing Category,Derived
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Teachers,59483.65,Derived - Major Staffing Category,Derived
2018-2019,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,No Category Codes,113361.9,Education Unit Total,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,All Other Support Staff,3051.73,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Elementary School Counselors,91.72,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Elementary Teachers,3471.19,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Instructional Coordinators and Supervisors to the Staff,237.12,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Kindergarten Teachers,425.98,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrative Support Staff,470.09,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrators,384.38,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Librarians/media specialists,77.35,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Library/Media Support Staff,351.57,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Paraprofessionals/Instructional Aides,2482.02,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Pre-kindergarten Teachers,31.00,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,School Administrative Support Staff,576.12,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,School administrators,379.96,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,School Counselors,0.00,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Secondary School Counselors,193.86,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Secondary Teachers,3399.22,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Student Support Services Staff,902.73,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Guidance Counselors,285.58,Derived - Major Staffing Category,Derived
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,LEA Staff,1091.59,Derived - Major Staffing Category,Derived
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Other Staff,3051.73,Derived - Major Staffing Category,Derived
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,School Staff,4769.75,Derived - Major Staffing Category,Derived
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,Teachers,7327.39,Derived - Major Staffing Category,Derived
2018-2019,56,WYOMING,WY,Wyoming Department of Education,01,No Category Codes,16526.04,Education Unit Total,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,All Other Support Staff,2039.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary School Counselors,71.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary Teachers,1630.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Instructional Coordinators and Supervisors to the Staff,52.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Kindergarten Teachers,102.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrative Support Staff,29.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrators,28.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Librarians/media specialists,41.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Library/Media Support Staff,27.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Missing,,Category Set A,Not reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Paraprofessionals/Instructional Aides,952.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Pre-kindergarten Teachers,69.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Administrative Support Staff,287.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School administrators,245.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Counselors,146.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary School Counselors,68.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary Teachers,932.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Student Support Services Staff,1120.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Ungraded Teachers,2852.00,Category Set A,Reported
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Guidance Counselors,285.00,Derived - Major Staffing Category,Derived
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Staff,109.00,Derived - Major Staffing Category,Derived
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Other Staff,2039.00,Derived - Major Staffing Category,Derived
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Staff,2672.00,Derived - Major Staffing Category,Derived
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Teachers,5585.00,Derived - Major Staffing Category,Derived
2018-2019,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,No Category Codes,10690.00,Education Unit Total,Reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Administrators,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School administrators,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Counselors,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary School Counselors,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Secondary Teachers,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Student Support Services Staff,,Category Set A,Not reported
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Guidance Counselors,0.00,Derived - Major Staffing Category,Derived
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,LEA Staff,0.00,Derived - Major Staffing Category,Derived
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Other Staff,0.00,Derived - Major Staffing Category,Derived
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,School Staff,0.00,Derived - Major Staffing Category,Derived
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Teachers,0.00,Derived - Major Staffing Category,Derived
2018-2019,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,No Category Codes,,Education Unit Total,Not reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,162.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,28.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,939.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,118.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,93.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,147.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,44.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,37.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,5.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,634.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,36.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,161.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,School administrators,93.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,58.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,1095.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Student Support Services Staff,123.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2018-2019,66,GUAM,GU,Guam Department of Education,01,Guidance Counselors,86.00,Derived - Major Staffing Category,Derived
2018-2019,66,GUAM,GU,Guam Department of Education,01,LEA Staff,309.00,Derived - Major Staffing Category,Derived
2018-2019,66,GUAM,GU,Guam Department of Education,01,Other Staff,162.00,Derived - Major Staffing Category,Derived
2018-2019,66,GUAM,GU,Guam Department of Education,01,School Staff,1053.00,Derived - Major Staffing Category,Derived
2018-2019,66,GUAM,GU,Guam Department of Education,01,Teachers,2163.00,Derived - Major Staffing Category,Derived
2018-2019,66,GUAM,GU,Guam Department of Education,01,No Category Codes,3773.00,Education Unit Total,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,All Other Support Staff,4163.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary School Counselors,272.95,Category Set A,Imputation
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Elementary Teachers,12404.32,Category Set A,Imputation
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,291.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1516.89,Category Set A,Imputation
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,1203.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Administrators,203.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Librarians/media specialists,752.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,65.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,70.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,188.59,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,853.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School administrators,1130.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary School Counselors,282.05,Category Set A,Imputation
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Secondary Teachers,6020.69,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Student Support Services Staff,1482.00,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Ungraded Teachers,5293.51,Category Set A,Reported
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Guidance Counselors,555.00,Derived - Major Staffing Category,Derived
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,LEA Staff,1697.00,Derived - Major Staffing Category,Derived
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Other Staff,4163.00,Derived - Major Staffing Category,Derived
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,School Staff,4352.00,Derived - Major Staffing Category,Derived
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,Teachers,25424.00,Derived - Major Staffing Category,Derived
2018-2019,72,PUERTO RICO,PR,PUERTO RICO DEPARTMENT OF EDUCATION,01,No Category Codes,36191.00,Education Unit Total,Reported
2018-2019,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,All Other Support Staff,451.00,Category Set A,Reported
2018-2019,78,U.S. VIRGIN ISLANDS,VI,U.S. Virgin Islands Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
