SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,Student Support Services Staff (w/o Psychology),14982.26,Category Set A,Reported
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,Ungraded Teachers,3756.55,Category Set A,Reported
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,Guidance Counselors,1599.64,Derived - Major Staffing Category,Derived
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Staff,7933.82,Derived - Major Staffing Category,Derived
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,Other Staff,12989.73,Derived - Major Staffing Category,Derived
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,44055.08,Derived - Major Staffing Category,Derived
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,56123.80,Derived - Major Staffing Category,Derived
2022-2023,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,122702.07,Education Unit Total,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,All Other Support Staff,12379.66,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary School Counselors,517.81,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary Teachers,14283.88,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,824.69,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1663.30,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2067.86,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrators,1022.94,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Librarians/media specialists,740.59,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,50.43,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,8308.18,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,647.11,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,2708.82,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School administrators,2136.26,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Psychologists,45.95,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary School Counselors,651.94,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary Teachers,14026.09,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),3769.13,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Ungraded Teachers,3147.26,Category Set A,Reported
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Guidance Counselors,1169.75,Derived - Major Staffing Category,Derived
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Staff,3915.49,Derived - Major Staffing Category,Derived
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Other Staff,12379.66,Derived - Major Staffing Category,Derived
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Staff,17759.36,Derived - Major Staffing Category,Derived
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Teachers,33767.64,Derived - Major Staffing Category,Derived
2022-2023,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,No Category Codes,68991.90,Education Unit Total,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,17527.82,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1224.14,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,29212.83,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1626.00,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4140.20,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,6367.94,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,923.36,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Librarians/media specialists,1299.76,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Library/Media Support Staff,61.18,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Missing,,Category Set A,Not reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Paraprofessionals/Instructional Aides,14541.05,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Pre-kindergarten Teachers,2475.87,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Administrative Support Staff,248.83,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School administrators,3667.59,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Counselors,1089.76,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Psychologists,466.16,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary School Counselors,660.53,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary Teachers,34008.67,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Student Support Services Staff (w/o Psychology),6296.74,Category Set A,Reported
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,2974.43,Derived - Major Staffing Category,Derived
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,8917.30,Derived - Major Staffing Category,Derived
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Other Staff,17527.82,Derived - Major Staffing Category,Derived
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Staff,26581.31,Derived - Major Staffing Category,Derived
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Teachers,69837.57,Derived - Major Staffing Category,Derived
2022-2023,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,No Category Codes,125838.43,Education Unit Total,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,All Other Support Staff,5125.50,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary School Counselors,345.67,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary Teachers,6768.48,Category Set A,Imputation
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,228.11,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Kindergarten Teachers,666.10,Category Set A,Imputation
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrative Support Staff,43.00,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrators,496.25,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Librarians/media specialists,363.32,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Library/Media Support Staff,,Category Set A,Missing
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Missing,,Category Set A,Not reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Paraprofessionals/Instructional Aides,2879.94,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Pre-kindergarten Teachers,289.20,Category Set A,Imputation
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,School Administrative Support Staff,0.00,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,School administrators,548.85,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,School Psychologists,131.02,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary School Counselors,168.26,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary Teachers,3280.36,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Student Support Services Staff (w/o Psychology),651.25,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Ungraded Teachers,31.39,Category Set A,Reported
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Guidance Counselors,513.93,Derived - Major Staffing Category,Derived
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Staff,767.36,Derived - Major Staffing Category,Derived
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Other Staff,5125.50,Derived - Major Staffing Category,Derived
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,School Staff,4574.38,Derived - Major Staffing Category,Derived
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,Teachers,11035.53,Derived - Major Staffing Category,Derived
2022-2023,30,MONTANA,MT,Montana Office of Public Instruction,01,No Category Codes,22016.70,Education Unit Total,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,All Other Support Staff,8550.38,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary School Counselors,519.35,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary Teachers,13140.03,Category Set A,Imputation
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Instructional Coordinators and Supervisors to the Staff,711.69,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Kindergarten Teachers,1388.79,Category Set A,Imputation
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrative Support Staff,1145.88,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrators,884.35,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Librarians/media specialists,512.28,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Library/Media Support Staff,371.63,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Paraprofessionals/Instructional Aides,6795.68,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Pre-kindergarten Teachers,899.51,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,School Administrative Support Staff,1635.48,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,School administrators,1155.88,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,School Psychologists,350.48,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary School Counselors,426.38,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary Teachers,8482.59,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Student Support Services Staff (w/o Psychology),1533.28,Category Set A,Reported
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,945.73,Derived - Major Staffing Category,Derived
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2741.92,Derived - Major Staffing Category,Derived
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,8550.38,Derived - Major Staffing Category,Derived
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,12354.71,Derived - Major Staffing Category,Derived
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,23910.92,Derived - Major Staffing Category,Derived
2022-2023,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,48503.66,Education Unit Total,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,7347.00,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,338.50,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,8407.88,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1935.19,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,1395.25,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,1476.50,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,54.00,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,366.50,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,384.00,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,6985.50,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,194.50,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,2889.00,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,School administrators,1558.90,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,75.67,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,School Psychologists,252.80,Category Set A,Reported
2022-2023,32,NEVADA,NV,Nevada Department of Education,01,Secondary School Counselors,647.20,Category Set A,Reported
