SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Secondary Teachers,21457.45,Category Set A,Reported
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Student Support Services Staff (w/o Psychology),14414.79,Category Set A,Reported
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Ungraded Teachers,3318.81,Category Set A,Reported
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Guidance Counselors,1526.56,Derived - Major Staffing Category,Derived
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,LEA Staff,7748.07,Derived - Major Staffing Category,Derived
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Other Staff,13016.32,Derived - Major Staffing Category,Derived
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,School Staff,43076.84,Derived - Major Staffing Category,Derived
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,Teachers,55662.07,Derived - Major Staffing Category,Derived
2021-2022,27,MINNESOTA,MN,Minnesota Department of Education,01,No Category Codes,121029.9,Education Unit Total,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,All Other Support Staff,12576.75,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary School Counselors,501.20,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Elementary Teachers,12230.59,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,779.06,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,1668.49,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,2078.36,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Administrators,1009.34,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Librarians/media specialists,740.65,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,73.01,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,8324.93,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,605.28,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,2596.82,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School administrators,2116.10,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Psychologists,47.57,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary School Counselors,635.37,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Secondary Teachers,13689.15,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),3763.32,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Ungraded Teachers,3492.42,Category Set A,Reported
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Guidance Counselors,1136.57,Derived - Major Staffing Category,Derived
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,LEA Staff,3866.76,Derived - Major Staffing Category,Derived
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Other Staff,12576.75,Derived - Major Staffing Category,Derived
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,School Staff,17662.40,Derived - Major Staffing Category,Derived
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,Teachers,31685.93,Derived - Major Staffing Category,Derived
2021-2022,28,MISSISSIPPI,MS,MISSISSIPPI DEPARTMENT OF EDUCATION,01,No Category Codes,66928.41,Education Unit Total,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,All Other Support Staff,19207.28,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary School Counselors,1157.88,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Elementary Teachers,29071.55,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,1567.25,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Kindergarten Teachers,4207.10,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrative Support Staff,6050.98,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Administrators,909.41,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Librarians/media specialists,1278.58,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Library/Media Support Staff,65.51,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Missing,,Category Set A,Not reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Paraprofessionals/Instructional Aides,14589.97,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Pre-kindergarten Teachers,2442.18,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Administrative Support Staff,283.94,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School administrators,3496.76,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Counselors,1020.98,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Psychologists,446.21,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary School Counselors,625.20,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Secondary Teachers,33848.11,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Student Support Services Staff (w/o Psychology),5750.79,Category Set A,Reported
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Guidance Counselors,2804.06,Derived - Major Staffing Category,Derived
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,LEA Staff,8527.64,Derived - Major Staffing Category,Derived
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Other Staff,19207.28,Derived - Major Staffing Category,Derived
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,School Staff,25911.76,Derived - Major Staffing Category,Derived
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,Teachers,69568.94,Derived - Major Staffing Category,Derived
2021-2022,29,MISSOURI,MO,MISSOURI DEPT OF ELEMENTARY AND SECONDARY EDUCATION,01,No Category Codes,126019.7,Education Unit Total,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,All Other Support Staff,5210.41,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary School Counselors,338.51,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Elementary Teachers,6654.73,Category Set A,Imputation
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,209.92,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Kindergarten Teachers,779.29,Category Set A,Imputation
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrative Support Staff,45.67,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Administrators,492.27,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Librarians/media specialists,370.52,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Library/Media Support Staff,,Category Set A,Missing
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Missing,,Category Set A,Not reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Paraprofessionals/Instructional Aides,3077.80,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Pre-kindergarten Teachers,334.83,Category Set A,Imputation
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,School Administrative Support Staff,0.00,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,School administrators,551.26,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,School Psychologists,129.07,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary School Counselors,171.81,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Secondary Teachers,3244.91,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Student Support Services Staff (w/o Psychology),662.91,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Ungraded Teachers,28.08,Category Set A,Reported
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Guidance Counselors,510.32,Derived - Major Staffing Category,Derived
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,LEA Staff,747.86,Derived - Major Staffing Category,Derived
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Other Staff,5210.41,Derived - Major Staffing Category,Derived
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,School Staff,4791.56,Derived - Major Staffing Category,Derived
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,Teachers,11041.84,Derived - Major Staffing Category,Derived
2021-2022,30,MONTANA,MT,Montana Office of Public Instruction,01,No Category Codes,22301.99,Education Unit Total,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,All Other Support Staff,8822.93,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary School Counselors,502.27,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary Teachers,13233.59,Category Set A,Imputation
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Instructional Coordinators and Supervisors to the Staff,732.73,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Kindergarten Teachers,1554.73,Category Set A,Imputation
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrative Support Staff,1196.42,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrators,841.91,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Librarians/media specialists,519.20,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Library/Media Support Staff,399.47,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Paraprofessionals/Instructional Aides,7073.26,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Pre-kindergarten Teachers,906.44,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,School Administrative Support Staff,1703.94,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,School administrators,1127.74,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,School Psychologists,355.50,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary School Counselors,417.90,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary Teachers,8534.93,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Student Support Services Staff (w/o Psychology),1484.36,Category Set A,Reported
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,920.17,Derived - Major Staffing Category,Derived
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2771.06,Derived - Major Staffing Category,Derived
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,8822.93,Derived - Major Staffing Category,Derived
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,12663.47,Derived - Major Staffing Category,Derived
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,24229.69,Derived - Major Staffing Category,Derived
2021-2022,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,49407.32,Education Unit Total,Reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,School administrators,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,,Category Set A,Not reported
2021-2022,32,NEVADA,NV,Nevada Department of Education,01,School Psychologists,,Category Set A,Not reported
